09/12/2020;10;Airbus;Air Arabia Maroc;A320 214SL;1
09/12/2020;10;Airbus;Air Arabia Maroc;A320-214;1
09/12/2020;10;Airbus;British Airways;A350-1041;1
09/12/2020;10;Airbus;Easyjet Airline Company Limited - United Kingdom;A321-251NX;1
09/12/2020;10;Airbus;False;A319 112;1
09/12/2020;10;Airbus;False;A320 214;1
09/12/2020;10;Airbus;False;A320 232SL;133
09/12/2020;10;Airbus;False;A330 203;1
09/12/2020;10;Airbus;False;A330 243;1
09/12/2020;10;Airbus;False;A330 343E;1
09/12/2020;10;Airbus Industrie;British Airways;A320-251N;173
09/12/2020;10;Airbus Industrie;British Airways;A321-251NX;1
09/12/2020;10;Atr - Gie Avions De Transport Regional;Flybe;ATR 72-212 A 500 Version;1
09/12/2020;10;Avions De Transport Regional;Swiftair;ATR 42 300F;1
09/12/2020;10;Beech;Enac Ecole Aviation Civile;Baron 58;1
09/12/2020;10;Beech;False;Baron 58;2798
09/12/2020;10;Beech;False;Bonanza A36;1
09/12/2020;10;Boeing;Ace Belgium Freighters;Boeing 747-4EVERF;1
09/12/2020;10;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
09/12/2020;10;Boeing;False;737NG 7K2/W;1
09/12/2020;10;Boeing;False;737NG 84R/W;1
09/12/2020;10;Boeing;False;737NG 85P/W;1
09/12/2020;10;Boeing;False;737NG 8K2/W;613
09/12/2020;10;Boeing;False;737NG 8Q8/W;1
09/12/2020;10;Boeing;False;747 467F;1
09/12/2020;10;Boeing;False;777 206ER;284
09/12/2020;10;Boeing;False;777 31HER;8929
09/12/2020;10;Boeing;False;787 9;1
09/12/2020;10;Boeing;False;Boeing 777 FFG;1
09/12/2020;10;Boeing;False;Boeing 777-206(ER);1
09/12/2020;10;Boeing;False;Boeing 777-39L(ER);1
09/12/2020;10;Boeing;Titan Airways;737-436(SF);1
09/12/2020;10;Boeing Company;British Airways;Boeing 787-10;1
09/12/2020;10;Bombardier;False;CL-415 T;1
09/12/2020;10;Bombardier Inc;False;CANADAIR CL600-2B16 (604 VARIANT) Challenger 604;1
09/12/2020;10;Cessna;Air Taxi And Charter International;Cessna 525A Citationjet Cj2;1
09/12/2020;10;Cessna;False;152;1
09/12/2020;10;Cessna;False;Citation XLS;1
09/12/2020;10;Cessna Aircraft Company;False;510;1700
09/12/2020;10;Cessna Aircraft Company;False;525A;1
09/12/2020;10;Cessna Aircraft Company;Globeair;510;1
09/12/2020;10;Dassault;False;Falcon 2000EX EASy;1
09/12/2020;10;Dassault;Netjets;Falcon 2000EX EASy;1
09/12/2020;10;Diamond Aircraft;False;Diamond Star DA40D;2446
09/12/2020;10;Diamond Aircraft;False;Twin Star DA42;1
09/12/2020;10;Diamond Aircraft Industries Gmbh;False;DA 40 D;1
09/12/2020;10;Diamond Aircraft Industries Gmbh;False;DA 40 D Diamond Star;1
09/12/2020;10;Eads Socata;False;EADS SOCATA TBM 850;1
09/12/2020;10;Embraer;False;EMB-190 LR;5476
09/12/2020;10;Embraer;False;EMB-190 STD;1
09/12/2020;10;Embraer;False;EMB-195 LR;1547
09/12/2020;10;Embraer;False;Embraer EMB-190 LR;1
09/12/2020;10;Embraer;False;Phenom 300;296
09/12/2020;10;Embraer;Klm Cityhopper;ERJ-175STD;136
09/12/2020;10;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
09/12/2020;10;Eurocopter;False;EC120B Colibri;1114
09/12/2020;10;Eurocopter;False;Squirrel AS.350 B3;1
09/12/2020;10;False;False;Antonov 2;1
09/12/2020;10;False;False;False;680552
09/12/2020;10;False;False;unknow;1
09/12/2020;10;Grob;Force Aerienne Francaise;G-120;1822
09/12/2020;10;Gulfstream Aerospace;False;G200;1
09/12/2020;10;Gulfstream Aerospace;False;G550;1
09/12/2020;10;Gulfstream Aerospace;False;Gulfstream Aerospace G450;1
09/12/2020;10;Gulfstream American Corporation;False;GULFSTREAM AA-5B Tiger;1
09/12/2020;10;Ilyushin;False;IL-76 TD;1
09/12/2020;10;Ilyushin;False;Il-76MD;1
09/12/2020;10;Piaggio;False;P-180 Avanti II;1
09/12/2020;10;Piper;False;PA-28 161 Cadet;1
09/12/2020;10;Piper;False;PA-28 181 Archer II;1
09/12/2020;10;Piper Aircraft Corporation;False;PIPER L21B Super Cub;1
09/12/2020;10;Piper Aircraft Corporation;False;PIPER PA-28-161 Cherokee Warrior Ii;1
09/12/2020;10;Raytheon Aircraft Company;False;400 A;1
09/12/2020;10;Raytheon Aircraft Company;False;400 XP;1
09/12/2020;10;Reims Aviation Sa;False;CESSNA FR172J Reims Rocket;1
09/12/2020;10;Reims/cessna;False;FR172J Rocket;1
09/12/2020;10;Robin;False;DR.400 120 Dauphin 2+2;1
09/12/2020;10;Robin;False;DR.400 160 Chevalier;1
09/12/2020;10;Robin;False;DR.400 200;1
09/12/2020;10;Socata;False;TB10 Tobago;1
09/12/2020;10;Socata;False;TB20 Trinidad;672
09/12/2020;10;Tecnam;False;P.2006T;1
09/12/2020;10;Textron Aviation Inc;Air Charter Scotland Limited - United Kingdom;CESSNA 680A Latitude;1
09/12/2020;11;Aerospatiale;False;Twin Squirrel AS.355 N;1
09/12/2020;11;Agusta-bell;False;AB.206B Jet Ranger II;1
09/12/2020;11;Airbus;Air Arabia Maroc;A320 214SL;1
09/12/2020;11;Airbus;Air Arabia Maroc;A320-214;1
09/12/2020;11;Airbus;False;A319 112;1
09/12/2020;11;Airbus;False;A320 214;1892
09/12/2020;11;Airbus;False;A320 216SL;1
09/12/2020;11;Airbus;False;A320 232SL;1405
09/12/2020;11;Airbus;False;A330 203;3244
09/12/2020;11;Airbus;False;A330 302;1
09/12/2020;11;Airbus;False;A380 842;1
09/12/2020;11;Airbus Industrie;British Airways;A320-251N;1
09/12/2020;11;Airbus Industrie;Cathay Pacific;A350 1041;1
09/12/2020;11;Airbus Industrie;False;AIRBUS A319-131;1
09/12/2020;11;Airbus Industrie;Virgin Atlantic Airways; A350-1041;1
09/12/2020;11;Airbus Sas;British Airways Plc;Airbus A321-251NX;1
09/12/2020;11;Avions De Transport Regional;Swiftair;ATR 42 300F;1
09/12/2020;11;Beech;Enac Ecole Aviation Civile;Baron 58;1
09/12/2020;11;Beech;False;Baron 58;201
09/12/2020;11;Beech;False;Bonanza A36;1
09/12/2020;11;Boeing;Eva Air;787-10;1
09/12/2020;11;Boeing;False;737NG 84R/W;1
09/12/2020;11;Boeing;False;737NG 8BK/W;1
09/12/2020;11;Boeing;False;737NG 8K2/W;474
09/12/2020;11;Boeing;False;777 206ER;138
09/12/2020;11;Boeing;False;777 31HER;261
09/12/2020;11;Boeing;False;787 9;1
09/12/2020;11;Boeing;False;Boeing 737NG 86Q/W;1
09/12/2020;11;Boeing;False;Boeing 737NG 8K2/W;1
09/12/2020;11;Boeing;False;Boeing 777 306ER;1
09/12/2020;11;Boeing;False;Boeing 777 F1H;1
09/12/2020;11;Boeing;False;Boeing 777-206(ER);1
09/12/2020;11;Boeing;Royal Air Maroc;737NG 8B6/W;1
09/12/2020;11;Boeing Company;False;BOEING 777-236;1
09/12/2020;11;Bombardier;False;Bombardier Learjet 31 A;1
09/12/2020;11;Bombardier;False;Global 6000;1
09/12/2020;11;Bombardier Inc;False;CANADAIR CL600-2B16 (604 VARIANT) Challenger 604;1
09/12/2020;11;Cessna;Air Taxi And Charter International;Cessna 525A Citationjet Cj2;1
09/12/2020;11;Cessna;False;Citation XLS;149
09/12/2020;11;Cessna Aircraft Company;False;510;1
09/12/2020;11;Cessna Aircraft Company;False;525A;1
09/12/2020;11;Cirrus Design;False;SR22;1
09/12/2020;11;Dassault;False;Falcon 2000EX EASy;330
09/12/2020;11;Dassault;Netjets;Falcon 2000EX EASy;1
09/12/2020;11;Diamond Aircraft;False;Diamond Star DA40D;1267
09/12/2020;11;Diamond Aircraft Industries Gmbh;False;DA 40 D;1
09/12/2020;11;Diamond Aircraft Industries Gmbh;False;DA 40 D Diamond Star;1
09/12/2020;11;Embraer;False;EMB-190 LR;3203
09/12/2020;11;Embraer;False;EMB-190 STD;1
09/12/2020;11;Embraer;False;EMB-195 LR;125
09/12/2020;11;Embraer;False;Embraer EMB-190 LR;1
09/12/2020;11;Embraer;False;Phenom 100;1
09/12/2020;11;Embraer;False;Phenom 300;1
09/12/2020;11;Embraer;Klm Cityhopper;ERJ-175STD;160
09/12/2020;11;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
09/12/2020;11;Eurocopter;False;EC120 B Colibri;1
09/12/2020;11;Eurocopter;False;EC120B Colibri;141
09/12/2020;11;Eurocopter;False;MBB-BK 117 C-2 (EC145);1
09/12/2020;11;Eurocopter;False;Squirrel AS.350 B3;1
09/12/2020;11;Eurocopter;False;Twin Squirrel AS.355 N;1
09/12/2020;11;False;False;False;687871
09/12/2020;11;Grob;Force Aerienne Francaise;G-120;8169
09/12/2020;11;Grumman American;False;AA-5B Tiger;1
09/12/2020;11;Gulfstream Aerospace;False;G550;1
09/12/2020;11;Ilyushin;False;IL-76 TD;1
09/12/2020;11;Lockheed;Egyptian Air Force;C-130H Hercules;1
09/12/2020;11;Pilatus;False;PC-6 B2-H4;1
09/12/2020;11;Pilatus;Get1jet;PC-12/47E;1
09/12/2020;11;Piper;False;PA-28 161 Cadet;1
09/12/2020;11;Piper;False;PA-28R 201 Arrow III;1
09/12/2020;11;Piper Aircraft Corporation;False;PIPER L21B Super Cub;1
09/12/2020;11;Piper Aircraft Corporation;False;PIPER PA-28-161 Cherokee Warrior Ii;1
09/12/2020;11;Raytheon Aircraft Company;False;400 XP;1
09/12/2020;11;Reims Aviation Sa;False;CESSNA FR172J Reims Rocket;1
09/12/2020;11;Reims/cessna;False;F152;1
09/12/2020;11;Reims/cessna;False;FR172J Rocket;1
09/12/2020;11;Robin;False;DR.400 120 Dauphin 2+2;1
09/12/2020;11;Robin;False;DR.400 160 Chevalier;1
09/12/2020;11;Robin;False;DR.400 200;1
09/12/2020;11;Robinson Helicopter Co Inc;False;ROBINSON R44 II Raven Ii;1
09/12/2020;11;Slingsby Aviation Ltd;False;SLINGSBY T67M MKII Firefly;1
09/12/2020;11;Socata;False;TB10 Tobago;1
09/12/2020;11;Socata;False;TB20 Trinidad;606
09/12/2020;11;Tecnam;False;P.2006T;1
09/12/2020;11;Textron Aviation;Netjets Europe;Citation Latitude;1
09/12/2020;12;Agusta-bell;False;AB.206B Jet Ranger II;1
09/12/2020;12;Airbus;False;A320 214;512
09/12/2020;12;Airbus;False;A320 216SL;1
09/12/2020;12;Airbus;False;A320 232SL;2
09/12/2020;12;Airbus;False;A321 211;1
09/12/2020;12;Airbus;False;A330 203;596
09/12/2020;12;Airbus;False;A330 243;1
09/12/2020;12;Airbus;False;A330 302;1
09/12/2020;12;Airbus;False;A350 941;1
09/12/2020;12;Airbus;False;A380 842;1
09/12/2020;12;Airbus Industrie;British Airways;A320-251N;281
09/12/2020;12;Airbus Industrie;British Airways;A350-1041;1
09/12/2020;12;Airbus Industrie;Cathay Pacific;A350 1041;1
09/12/2020;12;Airbus Industrie;False;AIRBUS A319-131;2
09/12/2020;12;Airbus Sas;British Airways Plc;Airbus A321-251NX;1
09/12/2020;12;Antonov;Antonov Airlines;An-22 A;1
09/12/2020;12;Avions De Transport Regional;Swiftair;ATR 42 300F;1
09/12/2020;12;Beech;Enac Ecole Aviation Civile;Baron 58;1
09/12/2020;12;Boeing;Eva Air;787-10;1
09/12/2020;12;Boeing;False;737NG 7K2/W;1
09/12/2020;12;Boeing;False;737NG 84R/W;1
09/12/2020;12;Boeing;False;737NG 8BK/W;1
09/12/2020;12;Boeing;False;737NG 8K2/W;967
09/12/2020;12;Boeing;False;787 9;1
09/12/2020;12;Boeing;False;Boeing 737NG 86Q/W;1
09/12/2020;12;Boeing;False;Boeing 737NG 8K2/W;1
09/12/2020;12;Boeing;False;Boeing 777 306ER;1
09/12/2020;12;Boeing;False;Boeing 777 F1H;1
09/12/2020;12;Boeing;False;C-17A Globemaster III;1
09/12/2020;12;Boeing;Neos;737NG 86N/W;1
09/12/2020;12;Boeing;Royal Air Maroc;737NG 7B6/W;1
09/12/2020;12;Boeing;Royal Air Maroc;737NG 8B6/W;1
09/12/2020;12;Boeing;Royal Jet;737NG 77W/W BBJ;1
09/12/2020;12;Boeing Company;False;BOEING 767-304;1
09/12/2020;12;Bombardier;Binter Canarias;CRJ 1000 NG;1
09/12/2020;12;Cessna;Air Taxi And Charter International;Cessna 525A Citationjet Cj2;1
09/12/2020;12;Cessna;False;Citation II;1
09/12/2020;12;Cessna;False;Citation XLS;1
09/12/2020;12;Cessna Aircraft Company;False;525A;1
09/12/2020;12;Cessna Aircraft Company;False;CESSNA A152 Aerobat;1
09/12/2020;12;Dassault;Dassault Aviation;Falcon 2000LX S;1
09/12/2020;12;Dassault;False;Falcon 2000EX EASy;1
09/12/2020;12;Dassault;False;Falcon 900 B;1
09/12/2020;12;Diamond Aircraft;False;Diamond Star DA40D;34
09/12/2020;12;Diamond Aircraft Industries Gmbh;False;DA 40 D;1
09/12/2020;12;Embraer;False;EMB-190 LR;16066
09/12/2020;12;Embraer;False;Phenom 100;1
09/12/2020;12;Embraer;False;Phenom 300;1
09/12/2020;12;Embraer;Klm Cityhopper;EMB-190 STD;1
09/12/2020;12;Embraer;Klm Cityhopper;ERJ-175STD;223
09/12/2020;12;Embraer;Tap Express;EMB-195 AR;1
09/12/2020;12;Embraer S.a.;Klm Cityhopper;Embraer ERJ-175STD;1
09/12/2020;12;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;1
09/12/2020;12;Eurocopter;False;EC120B Colibri;19
09/12/2020;12;Eurocopter;False;Squirrel AS.350 B3;1
09/12/2020;12;Eurocopter;False;Twin Squirrel AS.355 N;1
09/12/2020;12;False;False;False;608666
09/12/2020;12;Grob;Force Aerienne Francaise;G-120;4741
09/12/2020;12;Grumman American;False;AA-5B Tiger;1
09/12/2020;12;Gulfstream Aerospace;False;G550;1
09/12/2020;12;Ilyushin;False;IL-76 TD;1
09/12/2020;12;Learjet Inc;False;LEARJET 45 Learjet 75;1
09/12/2020;12;Piaggio;False;P-180 Avanti II;1
09/12/2020;12;Pilatus;False;PC-6 B2-H4;1
09/12/2020;12;Pilatus;Get1jet;PC-12/47E;1
09/12/2020;12;Piper;False;PA-28 161 Cadet;1
09/12/2020;12;Piper;False;PA-28 181 Archer II;1
09/12/2020;12;Piper Aircraft Corporation;False;PIPER PA-28-161 Cherokee Warrior Ii;1
09/12/2020;12;Piper Aircraft Corporation;False;PIPER PA-34-200 Seneca;1
09/12/2020;12;Reims/cessna;False;F152;1
09/12/2020;12;Reims/cessna;False;F172;1
09/12/2020;12;Reims/cessna;False;FR172J Rocket;1
09/12/2020;12;Robin;False;DR.400 120 Dauphin 2+2;1
09/12/2020;12;Robin;False;DR.400 160 Chevalier;1
09/12/2020;12;Robin;False;DR.400 160 Major;1
09/12/2020;12;Robinson Helicopter Co Inc;False;ROBINSON R44 II Raven Ii;1
09/12/2020;12;Scintex;False;Super Emeraude CP.1310C3;1
09/12/2020;12;Socata;False;TB10 Tobago;195
09/12/2020;12;Socata;False;TB20 Trinidad;4
09/12/2020;12;Societe De Construction D'avions De Tourisme De D'affaires;False;SOCATA TB10 Tobago;1
09/12/2020;12;Tecnam;False;P.2006T;1
09/12/2020;12;Textron Aviation;Netjets Europe;Citation Latitude;1
09/12/2020;13;Agusta-bell;False;AB.206B Jet Ranger II;1
09/12/2020;13;Airbus;False;A320 214;1
09/12/2020;13;Airbus;False;A320 216SL;1
09/12/2020;13;Airbus;False;A320 232SL;85
09/12/2020;13;Airbus;False;A321 211;1
09/12/2020;13;Airbus;False;A321 213;1
09/12/2020;13;Airbus;False;A330 203;1
09/12/2020;13;Airbus;False;A330 243;1
09/12/2020;13;Airbus;False;A330 302;1
09/12/2020;13;Airbus;False;A340 212;1
09/12/2020;13;Airbus;Norwegian Air Shuttle A.s. T/a Norwegian - Norway;330-223;1
09/12/2020;13;Airbus Industrie;British Airways;A350-1041;1
09/12/2020;13;Airbus Industrie;False;AIRBUS A319-131;1
09/12/2020;13;Atr - Gie Avions De Transport Regional;Flybe;ATR 72-212 A 500 Version;1
09/12/2020;13;Avions Pierre Robin;False;CEA DR400/180 Regent;1
09/12/2020;13;Beech;Enac Ecole Aviation Civile;Baron 58;1
09/12/2020;13;Beech;False;Baron 58;2288
09/12/2020;13;Boeing;Egyptair;Boeing 777-36N(ER);1
09/12/2020;13;Boeing;False;737NG 84R/W;1
09/12/2020;13;Boeing;False;737NG 8K2/W;7
09/12/2020;13;Boeing;False;737NG 8Q8/W;1
09/12/2020;13;Boeing;False;737NG 958ER/W;1
09/12/2020;13;Boeing;False;777 21HLR;1
09/12/2020;13;Boeing;False;777 31HER;227
09/12/2020;13;Boeing;False;787 8;1
09/12/2020;13;Boeing;False;787 9;1
09/12/2020;13;Boeing;False;Boeing 747 8F;1
09/12/2020;13;Boeing;False;Boeing 777-300(ER);1
09/12/2020;13;Boeing;False;Boeing 777-300(ER) ;1
09/12/2020;13;Boeing;False;Boeing 787-9;1
09/12/2020;13;Boeing;False;C-17A Globemaster III;1
09/12/2020;13;Boeing;Japan Airlines International Co. Ltd. - Japan;777-346ER;1
09/12/2020;13;Boeing;Neos;737NG 86N/W;1
09/12/2020;13;Boeing;Royal Jet;737NG 77W/W BBJ;1
09/12/2020;13;Boeing Company;False;BOEING 767-304;1
09/12/2020;13;Cessna;False;152;1
09/12/2020;13;Cessna;False;Citation II;1
09/12/2020;13;Cessna;False;Citation XLS;1
09/12/2020;13;Cessna Aircraft Company;False;510;1227
09/12/2020;13;Cessna Aircraft Company;False;525A;1
09/12/2020;13;Cessna Aircraft Company;False;CESSNA A152 Aerobat;16
09/12/2020;13;Dassault;False;Falcon 900 B;1
09/12/2020;13;Dassault;Netjets;Falcon 2000EX EASy;1
09/12/2020;13;Diamond Aircraft;False;Diamond Star DA40D;1604
09/12/2020;13;Diamond Aircraft;False;Twin Star DA42;1
09/12/2020;13;Embraer;False;EMB-190 LR;15315
09/12/2020;13;Embraer;False;EMB-190 STD;1
09/12/2020;13;Embraer;False;EMB-195 AR;1
09/12/2020;13;Embraer;False;EMB-195 LR;1
09/12/2020;13;Embraer;False;Embraer EMB-190 LR;1
09/12/2020;13;Embraer;False;Phenom 300;3741
09/12/2020;13;Embraer;Global Jet Austria Gmbh - Austria;EMB-135BJ Legacy 600;1
09/12/2020;13;Embraer;Klm Cityhopper;ERJ-175STD;95
09/12/2020;13;Embraer S.a.;Klm Cityhopper;Embraer ERJ-175STD;1
09/12/2020;13;Eurocopter;False;Squirrel AS.350 B3;1
09/12/2020;13;False;False;Antonov 2;1
09/12/2020;13;False;False;False;735557
09/12/2020;13;Grob;Force Aerienne Francaise;G-120;4251
09/12/2020;13;Ilyushin;False;Il-76MD;1
09/12/2020;13;Learjet Inc;False;LEARJET 45 Learjet 75;1
09/12/2020;13;Pilatus;False;PC-6 B2-H4;1
09/12/2020;13;Pilatus;Get1jet;PC-12/47E;1
09/12/2020;13;Pilatus Flugzeugwerke Ag;False;PC-12/47E;1
09/12/2020;13;Piper;False;PA-28 181 Archer II;455
09/12/2020;13;Piper;False;PA-28R 201 Arrow III;1
09/12/2020;13;Piper Aircraft Corporation;False;PIPER PA-28-161 Cherokee Warrior Ii;1
09/12/2020;13;Piper Aircraft Corporation;False;PIPER PA-28R-180 Cherokee Arrow;1
09/12/2020;13;Pipistrel;False;Virus SW 121;1
09/12/2020;13;Reims/cessna;False;F152;1
09/12/2020;13;Reims/cessna;False;F172;1
09/12/2020;13;Reims/cessna;False;F172P;1
09/12/2020;13;Reims/cessna;False;FR172J Rocket;1
09/12/2020;13;Robin;False;DR.400 120 Dauphin 2+2;1
09/12/2020;13;Robin;False;DR.400 120 Petit Prince;1
09/12/2020;13;Robin;False;DR.400 140B Dauphin 4;558
09/12/2020;13;Robin;False;DR.400 140B Major;1
09/12/2020;13;Robin;False;DR.400 140B Major 80;1
09/12/2020;13;Robin;False;DR.400 160 Major;1
09/12/2020;13;Robinson Helicopter Co Inc;False;ROBINSON R22 BETA;1
09/12/2020;13;Saab-fairchild;False;340 A;187
09/12/2020;13;Scintex;False;Super Emeraude CP.1310C3;1
09/12/2020;13;Socata;False;TB10 Tobago;1556
09/12/2020;13;Socata;False;TB20 Trinidad;1
09/12/2020;13;Swearingen;Flightline;Swearingen Metro III;1
09/12/2020;13;Tecnam;False;P.2006T;1
09/12/2020;13;Textron Aviation;Netjets Europe;Citation Latitude;1
09/12/2020;14;Agusta-bell;False;AB.206B Jet Ranger II;1
09/12/2020;14;Airbus;False;A320 232SL;1
09/12/2020;14;Airbus;False;A321 213;1
09/12/2020;14;Airbus;False;A330 203;1007
09/12/2020;14;Airbus;False;A340 212;1
09/12/2020;14;Airbus;Vueling Airlines;False;1
09/12/2020;14;Airbus Industrie;British Airways;A320-251N;1
09/12/2020;14;Airbus Industrie;False;AIRBUS A319-131;1
09/12/2020;14;Airbus Sas;British Airways Plc;Airbus A321-251NX;1
09/12/2020;14;Aquila;False;AT-01 A-210;1
09/12/2020;14;Avions Pierre Robin;False;CEA DR400/180 Regent;1
09/12/2020;14;Beech;Enac Ecole Aviation Civile;Baron 58;1
09/12/2020;14;Beech;False;Baron 58;494
09/12/2020;14;Beech;False;Bonanza A36;1
09/12/2020;14;Boeing;Ace Belgium Freighters;Boeing 747-4EVERF;1
09/12/2020;14;Boeing;Egyptair;737NG 866/W;1
09/12/2020;14;Boeing;Egyptair;Boeing 777-36N(ER);1
09/12/2020;14;Boeing;False;737NG 85P/W;1253
09/12/2020;14;Boeing;False;737NG 86Q/W;1
09/12/2020;14;Boeing;False;737NG 8K2/W;1
09/12/2020;14;Boeing;False;737NG 8Q8/W;1
09/12/2020;14;Boeing;False;777 206ER;1
09/12/2020;14;Boeing;False;777 21HLR;1
09/12/2020;14;Boeing;False;777 31HER;578
09/12/2020;14;Boeing;False;787 8;1
09/12/2020;14;Boeing;False;787 9;1
09/12/2020;14;Boeing;False;Boeing 737NG 8K2/W;1
09/12/2020;14;Boeing;False;Boeing 747 8F;1
09/12/2020;14;Boeing;False;Boeing 777 FFG;1
09/12/2020;14;Boeing;False;Boeing 777-300(ER) ;1
09/12/2020;14;Boeing;False;Boeing 787-9;2
09/12/2020;14;Boeing;False;C-17A Globemaster III;1
09/12/2020;14;Boeing;Japan Airlines International Co. Ltd. - Japan;777-346ER;1
09/12/2020;14;Boeing;Nippon Cargo Airlines;747 8KZF;1
09/12/2020;14;Boeing;Royal Air Maroc;737-7B6 (W);1
09/12/2020;14;Boeing;Royal Air Maroc;737NG 7B6/W;1
09/12/2020;14;Boeing;Royal Air Maroc;737NG 8B6/W;1
09/12/2020;14;Boeing;Titan Airways;737-436(SF);1
09/12/2020;14;Bolkow Apparatebau Gmbh;False;BOLKOW BO 208C JUNIOR Junior;1
09/12/2020;14;Cessna;False;152;1
09/12/2020;14;Cessna;False;Citation II;1
09/12/2020;14;Cessna;False;Citation Mustang;1
09/12/2020;14;Cessna;False;P210N Pressurized Centurion;1
09/12/2020;14;Cessna Aircraft Company;False;510;1413
09/12/2020;14;Cessna Aircraft Company;False;525;1
09/12/2020;14;Cessna Aircraft Company;False;525A;1
09/12/2020;14;Cessna Aircraft Company;False;CESSNA A152 Aerobat;220
09/12/2020;14;Dassault;Masterjet;Falcon 7X;1
09/12/2020;14;Dassault;Netjets;Falcon 2000EX EASy;1
09/12/2020;14;Diamond Aircraft;False;Diamond Star DA40D;2399
09/12/2020;14;Diamond Aircraft;False;Twin Star DA42;1
09/12/2020;14;Diamond Aircraft Industries Gmbh;False;DA 40 D;1
09/12/2020;14;Diamond Aircraft Industries Gmbh;False;DA 40 D Diamond Star;1
09/12/2020;14;Embraer;False;EMB-190 LR;838
09/12/2020;14;Embraer;False;EMB-190 STD;1
09/12/2020;14;Embraer;False;EMB-195 AR;1
09/12/2020;14;Embraer;False;EMB-195 LR;1
09/12/2020;14;Embraer;False;Embraer EMB-190 LR;1
09/12/2020;14;Embraer;False;Phenom 100;1
09/12/2020;14;Embraer;False;Phenom 300;1
09/12/2020;14;Embraer;Global Jet Austria Gmbh - Austria;EMB-135BJ Legacy 600;1
09/12/2020;14;Embraer;Tap Express;EMB-195 AR;1
09/12/2020;14;Embraer Sa;False;EMB-505 Phenom 300;1
09/12/2020;14;Empresa Brasileira De Aeronautica Sa;False;ERJ 170-100 LR Embraer 170;1
09/12/2020;14;Eurocopter;False;EC120B Colibri;95
09/12/2020;14;False;False;Antonov 2;1
09/12/2020;14;False;False;False;737382
09/12/2020;14;False;Virgin Atlantic Airways;Airbus A350-1041;1
09/12/2020;14;Grob;Force Aerienne Francaise;G-120;6337
09/12/2020;14;Ilyushin;False;Il-76MD;1
09/12/2020;14;Learjet Inc;False;LEARJET 45 Learjet 75;1
09/12/2020;14;Lockheed;Royal Saudi Air Force;C-130H-30 Hercules;1
09/12/2020;14;Pilatus;Corporate Airlink;PC-XII 45;1
09/12/2020;14;Pilatus;False;PC-6 B2-H2;1
09/12/2020;14;Pilatus;False;PC-6 B2-H4;1
09/12/2020;14;Pilatus;Get1jet;PC-12/47E;1
09/12/2020;14;Pilatus Flugzeugwerke Ag;False;PC-12/47E;1
09/12/2020;14;Piper;False;PA-12 Super Cruiser;1
09/12/2020;14;Piper;False;PA-28R 201 Arrow III;1
09/12/2020;14;Piper Aircraft Corporation;False;PIPER PA-28-161 Cherokee Warrior Ii;1
09/12/2020;14;Piper Aircraft Corporation;False;PIPER PA-28-181 Cherokee Archer Ii;1
09/12/2020;14;Piper Aircraft Corporation;False;PIPER PA-34-200 Seneca;1
09/12/2020;14;Pipistrel;False;Virus SW 121;1
09/12/2020;14;Reims Aviation Sa;False;REIMS CESSNA F152;1
09/12/2020;14;Reims/cessna;False;F152;1
09/12/2020;14;Reims/cessna;False;F172P;1
09/12/2020;14;Reims/cessna;False;FR172J Rocket;1
09/12/2020;14;Robin;False;DR.400 120 Dauphin 2+2;1
09/12/2020;14;Robin;False;DR.400 120 Petit Prince;1
09/12/2020;14;Robin;False;DR.400 140B Dauphin 4;567
09/12/2020;14;Robin;False;DR.400 140B Major;1
09/12/2020;14;Robin;False;DR.400 160 Chevalier;339
09/12/2020;14;Robinson;False;R44 Clipper II;1
09/12/2020;14;Robinson Helicopter Co Inc;False;ROBINSON R22 BETA;1
09/12/2020;14;Saab-fairchild;False;340 A;1
09/12/2020;14;Socata;False;TB10 Tobago;1638
09/12/2020;14;Socata;False;TB20 Trinidad;909
09/12/2020;14;Swearingen;Flightline;Swearingen Metro III;1
09/12/2020;14;Tecnam;False;P.2006T;1
09/12/2020;15;Aerospatiale;False;Squirrel AS.350 B;1
09/12/2020;15;Agusta-bell;False;AB.206B Jet Ranger II;1
09/12/2020;15;Airbus;False;A320 214;1
09/12/2020;15;Airbus;False;A320 216;1
09/12/2020;15;Airbus;False;A320 216SL;1
